title,outlet,label,url
trump vows to 'stop' gender-affirming care for minors if re-elected president,NBC,0,https://www.nbcnews.com/politics/2024-election/trump-vows-stop-gender-affirming-care-minors-re-elected-president-rcna68461
biden campaign says it sees florida as 'winnable' in 2024,NBC,0,https://www.nbcnews.com/politics/2024-election/biden-campaign-florida-winnable-2024-rcna145863
playstation or xbox: which game console should you gift?,NBC,0,https://www.nbcnews.com/select/shopping/new-ps5-xbox-series-x-ncna1245059
south korean troops fire warning shots after north korean soldiers cross border,NBC,0,https://www.nbcnews.com/news/world/south-korea-warning-shots-north-korean-soldiers-cross-border-rcna156491
trump goes after harris with anti-trans ads during football games,NBC,0,https://www.nbcnews.com/politics/2024-election/trump-goes-harris-anti-trans-ads-football-games-rcna174354
israel expands invasion into southwestern lebanon; hezbollah fires rockets at haifa,NBC,0,https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430
appeals court rejects mark meadows’ bid to move his georgia case out of state court,NBC,0,https://www.nbcnews.com/politics/politics-news/appeals-court-rejects-mark-meadows-bid-move-georgia-case-state-court-rcna130058
former officer gets reduced jan. 6 sentence thanks to supreme court ruling,NBC,0,https://www.nbcnews.com/politics/justice-department/jan-6-rioter-sentence-reduced-supreme-court-obstruction-ruling-rcna169442
"israel, morocco agree to normalize relations in u.s.-brokered deal",NBC,0,https://www.nbcnews.com/news/world/israel-morocco-agree-normalize-relations-u-s-brokered-deal-n1250746
"half of all global food threatened by growing water crisis, report says",NBC,0,https://www.nbcnews.com/news/world/water-crisis-global-food-threatened-rcna175873
"midterm elections see key runoff, razor-thin races as senate and house control hangs in the balance",NBC,0,https://www.nbcnews.com/politics/2022-election/live-blog/midterm-elections-live-updates-rcna56065
obamas to hit the campaign trail in first joint appearances with harris,NBC,0,https://www.nbcnews.com/politics/2024-election/obamas-hit-campaign-trail-first-joint-appearances-harris-rcna176034
fbi swat team on the hunt for ex-national guardsman wanted on jan. 6 charges,NBC,0,https://www.nbcnews.com/politics/justice-department/fbi-swat-team-hunt-ex-national-guardsman-wanted-jan-6-charges-rcna124196
israel-hamas war: netanyahu vows 'no force in the world' can stop rafah operation; palestinian return to northern gaza is a sticking point in cease-fire talks,NBC,0,https://www.nbcnews.com/news/world/live-blog/israel-hamas-war-live-updates-rcna146956
dozens of children drown during hindu festival in india,NBC,0,https://www.nbcnews.com/news/world/dozens-children-drown-hindu-festival-india-rcna172969
where abortion rights could be on the ballot this fall: from the politics desk,NBC,0,https://www.nbcnews.com/politics/abortion-rights-ballot-fall-politics-desk-rcna145908
'agency in crisis': secret service has decade-old staffing shortfall,NBC,0,https://www.nbcnews.com/investigations/agency-crisis-secret-service-decade-old-staffing-shortfall-rcna162698
how the nbc news decision desk projects races on general election night 2024,NBC,0,https://www.nbcnews.com/politics/2024-election/decision-desk-projections-2024-election-how-work-rcna174116
"sinwar's killing looks set to boost netanyahu, the houdini of israeli politics",NBC,0,https://www.nbcnews.com/news/world/sinwars-killing-boost-netanyahu-israeli-politics-hamas-war-rcna176067
"child predators are using discord, a popular app among teens, for sextortion and abductions",NBC,0,https://www.nbcnews.com/tech/social-media/discord-child-safety-social-platform-challenges-rcna89769
federal judge blocks alabama's voter purge program ahead of election,NBC,0,https://www.nbcnews.com/politics/2024-election/federal-judge-blocks-alabama-voter-purge-program-rcna175808
chuck todd: will biden cost harris the election?,NBC,0,https://www.nbcnews.com/politics/elections/chuck-todd-will-biden-cost-harris-election-rcna175421
trump and harris clashed over tariffs at the debate. here’s how they affect your wallet.,NBC,0,https://www.nbcnews.com/business/economy/tariffs-vs-tax-breaks-how-trump-harris-proposals-compare-rcna170881
pakistani police fire tear gas at protesting students as anger spreads over alleged on-campus rape,NBC,0,https://www.nbcnews.com/news/world/pakistani-police-fire-tear-gas-protesting-students-anger-spreads-alleg-rcna176062
north korea's kim boasts of 'invincible' ties with russia amid talk of putin visit,NBC,0,https://www.nbcnews.com/news/world/north-koreas-kim-boasts-invincible-ties-russia-talks-putin-visit-rcna156701
'god help us': displaced gazans who fled bombardment now face health crisis in a makeshift tent city,NBC,0,https://www.nbcnews.com/news/world/israel-hamas-war-gaza-tent-city-rafah-bombardment-sheets-buckets-rcna129543
d.c. chiropractor who stormed capitol arrested on jan. 6 charges,NBC,0,https://www.nbcnews.com/politics/justice-department/dc-chiropractor-stormed-capitol-arrested-jan-6-charges-rcna32679
secret service takes new steps to boost protection around trump,NBC,0,https://www.nbcnews.com/politics/donald-trump/secret-service-boosts-protection-donald-trump-rcna172368
congress confirms biden's win after pro-trump mob's assault on capitol,NBC,0,https://www.nbcnews.com/politics/2020-election/congress-begin-electoral-vote-count-amid-protests-inside-outside-capitol-n1253013
campus protests: pro-palestinian demonstrations spread as some schools crack down,NBC,0,https://www.nbcnews.com/news/us-news/live-blog/columbia-protests-live-update-encampment-continue-college-negotiates-p-rcna149111
calls for nyc mayor eric adams to resign are growing louder,NBC,0,https://www.nbcnews.com/news/us-news/aoc-says-embattled-nyc-mayor-eric-adams-resign-good-city-rcna172726
modi opens grand hindu temple with eye on india’s upcoming elections,NBC,0,https://www.nbcnews.com/news/world/india-lord-ram-temple-ayodhya-narendra-modi-rcna134654
extremist israeli cabinet minister visits sensitive jerusalem holy site,NBC,0,https://www.nbcnews.com/news/world/israel-oks-plans-thousands-new-settlement-homes-defying-white-house-ca-rcna91132https://www.nbcnews.com/news/world/israel-temple-mount-extremist-itamar-ben-gvir-palestinian-tensions-rcna85447
european countries develop new ways to tackle domestic violence during coronavirus lockdowns,NBC,0,https://www.nbcnews.com/news/world/european-countries-develop-new-ways-tackle-domestic-violence-during-coronavirus-n1174301
harris questions trump's transparency with voters after she releases her medical report,NBC,0,https://www.nbcnews.com/politics/2024-election/kamala-harris-questions-trumps-transparency-releases-medical-report-rcna174896
former bangladesh leader calls for inquiry into killings during unrest that led to her ouster,NBC,0,https://www.nbcnews.com/news/world/former-bangladesh-leader-calls-inquiry-killings-unrest-led-ouster-rcna166522
sen. lindsey graham says embattled gop candidate mark robinson must defend himself,NBC,0,https://www.nbcnews.com/politics/2024-election/lindsey-graham-mark-robinson-must-defend-himself-north-carolina-rcna172133
texas ag sues doctor accused of providing transgender care to 21 minors,NBC,0,https://www.nbcnews.com/nbc-out/out-politics-and-policy/texas-ag-sues-doctor-allegedly-provided-transgender-care-21-minors-rcna175988
netanyahu faces mounting protests and outrage but stands defiant on hostage deal demand,NBC,0,https://www.nbcnews.com/news/world/netanyahu-protests-philadelphi-corridor-hostage-deal-demand-rcna169484
"in 9/11 speech, bush pays tribute to 'america i know,' calls out domestic terrorism threat",NBC,0,https://www.nbcnews.com/news/us-news/9-11-speech-bush-pays-tribute-america-i-know-calls-n1278986
"gunman attacks u.s. embassy in beirut; israel 'prepared for strong action' on lebanon, netanyahu says",NBC,0,https://www.nbcnews.com/news/world/shooting-us-embassy-beirut-lebanon-israel-hezbollah-offensive-rcna155552
misleading gop videos of biden are going viral. the fact-checks have trouble keeping up.,NBC,0,https://www.nbcnews.com/politics/2024-election/misleading-gop-videos-biden-viral-fact-checks-rcna133316
how one minnesota college got nearly 90% voter turnout — and is pushing for more,NBC,0,https://www.nbcnews.com/politics/2024-election/one-minnesota-college-got-nearly-90-voter-turnout-pushing-rcna175968
how smart bulbs completely changed my relationship with lighting,NBC,0,https://www.nbcnews.com/select/shopping/philips-wiz-smart-led-color-bulb-ncna1290770
cubans brace for more hardship after the government announces tough economic measures,NBC,0,https://www.nbcnews.com/news/latino/cuba-announces-tough-economic-measures-cubans-brace-hardship-rcna130861
"the 11 best squalene products for hydrated skin in 2024, according to dermatologists",NBC,0,https://www.nbcnews.com/select/shopping/best-squalene-products-rcna101821#anchor-Squaleneversussqualane
"ai gives russia, china new tools to sow division in the u.s., undermine america's image, intel agencies say",NBC,0,https://www.nbcnews.com/politics/national-security/china-russia-ai-divide-us-society-undermine-us-elections-power-rcna142880
why has cuba exploded in protests? it goes beyond the u.s. embargo and the pandemic,NBC,0,https://www.nbcnews.com/news/latino/cuba-exploded-protests-goes-us-embargo-pandemic-rcna1399
doj finds police officer’s suicide after jan. 6 attack was a death in the line of duty,NBC,0,https://www.nbcnews.com/politics/justice-department/doj-finds-officers-suicide-jan-6-was-death-line-duty-rcna100648
"8 best scalp acne shampoos and treatments, according to experts",NBC,0,https://www.nbcnews.com/select/shopping/best-scalp-acne-shampoos-treatments-ncna1274741
ron desantis suspends his presidential bid and endorses trump,NBC,0,https://www.nbcnews.com/politics/2024-election/ron-desantis-planning-drop-presidential-bid-sunday-rcna134953
mypillow lawyers say ceo mike lindell owes them millions of dollars,NBC,0,https://www.nbcnews.com/politics/politics-news/mypillow-lawyers-say-ceo-mike-lindell-owes-millions-dollars-rcna119058
24 black-owned coffee brands that ship beans nationwide,NBC,0,https://www.nbcnews.com/select/shopping/black-owned-coffee-brands-ncna1290420
biden says 'real progress' was made after meeting with china's xi jinping,NBC,0,https://www.nbcnews.com/politics/joe-biden/biden-chinas-xi-jinping-meet-effort-smooth-tensions-rcna124924
big tech companies reveal trust and safety cuts in disclosures to senate judiciary committee,NBC,0,https://www.nbcnews.com/tech/tech-news/big-tech-companies-reveal-trust-safety-cuts-disclosures-senate-judicia-rcna145435
nsa official warns of hackers using ai to perfect their english in phishing schemes,NBC,0,https://www.nbcnews.com/tech/security/nsa-hacker-ai-bot-chat-chatgpt-bard-english-google-openai-rcna133086
bala: everything to know about the best at home fitness gear,NBC,0,https://www.nbcnews.com/select/shopping/bala-weights-fitness-gear-ncna1267112
"lebanon's hezbollah, allies lose majority in parliament after election",NBC,0,https://www.nbcnews.com/news/world/lebanons-hezbollah-allies-lose-majority-parliament-election-rcna28962
"india can’t find a sikh separatist leader, but its manhunt has the world’s attention",NBC,0,https://www.nbcnews.com/news/world/india-punjab-amritpal-singh-sikh-separatist-manhunt-rcna76941
harris leans on ‘mccain republicans’ to close the deal in arizona,NBC,0,https://www.nbcnews.com/politics/2024-election/kamala-harris-mccain-republicans-arizona-trump-rcna175917
why 'i can't breathe' is resonating with environmental justice activists,NBC,0,https://www.nbcnews.com/science/environment/why-i-can-t-breathe-resonating-environmental-justice-activists-n1228561
israeli ground forces join attacks on gaza as conflict intensifies,NBC,0,https://www.nbcnews.com/news/world/violence-erupts-israeli-streets-gaza-conflict-intensifies-n1267189
"92 people still missing in north carolina after hurricane helene, governor says",NBC,0,https://www.nbcnews.com/weather/hurricanes/92-people-still-missing-north-carolina-hurricane-helene-governor-says-rcna175503
"trump disavows project 2025, but he has long-standing ties to some key architects",NBC,0,https://www.nbcnews.com/politics/donald-trump/project-2025-trump-heritage-foundation-what-know-rcna161338
atlanta-area spa shooter to serve 4 life sentences in cherokee county slayings,NBC,0,https://www.nbcnews.com/news/us-news/atlanta-area-spa-shootings-suspect-pleads-guilty-cherokee-county-charges-n1275139
"israeli forces begin 'targeted' ground operation in lebanon, idf says",NBC,0,https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-hamas-leader-lebanon-killed-strike-hits-rcna173218
reagan-appointed judge warns gop's 'preposterous' claims about jan. 6 could pose threat,NBC,0,https://www.nbcnews.com/politics/justice-department/reagan-appointed-judge-warns-gops-preposterous-claims-jan-6-pose-threa-rcna135754
inside the bitter personal battle between top fbi and doj officials over mar-a-lago,NBC,0,https://www.nbcnews.com/politics/bitter-personal-battle-top-fbi-doj-officials-mar-lago-rcna169067
hamas says it agreed to a cease-fire proposal; israel strikes rafah and says deal ‘far from’ meeting its demands,NBC,0,https://www.nbcnews.com/news/world/live-blog/live-updates-israel-urges-civilians-leave-eastern-rafah-cease-fire-hop-rcna150801
u.s. indicts three iranians in trump campaign hack,NBC,0,https://www.nbcnews.com/investigations/us-garland-indicts-three-iranians-trump-campaign-hack-rcna173001
"the best retinol and retinoid products, according to experts",NBC,0,https://www.nbcnews.com/select/shopping/best-retinol-creams-serums-acne-wrinkles-ncna1244298
"canadian pm justin trudeau announces separation from his wife, sophie grégoire trudeau",NBC,0,https://www.nbcnews.com/news/world/canadian-prime-minister-justin-trudeau-announces-separation-wife-sophi-rcna97778
cyber monday vs. black friday: experts compare the deals,NBC,0,https://www.nbcnews.com/select/shopping/cyber-monday-black-friday-deals-compared-ncna1279444
11 best wide toe box shoes for a more comfortable fit,NBC,0,https://www.nbcnews.com/select/shopping/best-wide-toe-box-shoes-rcna141116
north carolina gov. roy cooper backs out of consideration to be kamala harris' running mate,NBC,0,https://www.nbcnews.com/politics/2024-election/roy-cooper-backs-consideration-harris-running-mate-rcna164203
sarah mcbride’s historic run for congress was decades in the making,NBC,0,https://www.nbcnews.com/nbc-out/out-politics-and-policy/sarah-mcbride-congress-election-race-trans-lgbtq-rcna164773
biden followed pro-israel u.s. precedent. but new critics shake the status quo.,NBC,0,https://www.nbcnews.com/news/world/far-away-tense-jerusalem-squad-pressures-biden-israel-palestinian-conflict-n1267275
the evolutionary history of humans' ability to eat starch,NBC,0,https://www.nbcnews.com/health/health-news/how-humans-gained-ability-digest-starch-study-rcna175350
'you don't know what to expect': trump outlines his biggest challenge in debating harris,NBC,0,https://www.nbcnews.com/politics/donald-trump/donald-trump-biggest-challenge-debating-kamala-harris-rcna170388
netanyahu rival benny gantz says he'll quit israel's war cabinet on june 8 unless new gaza plan devised,NBC,0,https://www.nbcnews.com/news/world/netanyahu-rival-benny-gantz-says-ll-quit-israels-war-cabinet-june-8-un-rcna152916
what is hezbollah? a look at the iran-backed militant group on the sidelines of the israel-hamas war,NBC,0,https://www.nbcnews.com/news/world/israel-hamas-war-iran-hezbollah-lebanon-militant-group-rcna120092
earbuds or ear cuffs? these new headphones from bose are both,NBC,0,https://www.nbcnews.com/select/shopping/bose-ultra-open-earbuds-review-rcna138875
"the best lumbar support pillows in 2025, according to experts",NBC,0,https://www.nbcnews.com/select/shopping/best-lumbar-support-pillows-rcna142358
hundreds of jewish organization staffers call for white house to back gaza cease-fire,NBC,0,https://www.nbcnews.com/politics/white-house/hundreds-jewish-organization-staffers-call-white-house-back-gaza-cease-rcna128465
"no bomb shelters, no sirens, no iron dome: israel’s long-neglected arab bedouins",NBC,0,https://www.nbcnews.com/news/world/arabs-living-israels-desert-are-sitting-ducks-hamas-rcna120168
"as deadly heat waves spread, access to air conditioning becomes a lifesaving question",NBC,0,https://www.nbcnews.com/news/us-news/deadly-heat-waves-spread-access-air-conditioning-becomes-lifesaving-question-n1277213
ohio's senate race is high on trump's radar after a tough week for republicans,NBC,0,https://www.nbcnews.com/politics/donald-trump/ohios-senate-race-high-trumps-radar-tough-week-republicans-rcna99511
8 best eco-friendly products of 2021: staff picks and favorites,NBC,0,https://www.nbcnews.com/shopping/eco-friendly/favorite-eco-friendly-products-n1264537
"three kings day is big in these latino households, despite santa's pull",NBC,0,https://www.nbcnews.com/news/latino/three-kings-day-still-big-these-latino-households-despite-santa-n1110076
desantis refuses to take sides in trump-pence clash as 2024 speculation grows,NBC,0,https://www.nbcnews.com/politics/politics-news/desantis-refuses-take-sides-trump-pence-clash-2024-speculation-grows-rcna15185
u.s. sees promising 'breakthrough' in israel-hamas cease-fire talks,NBC,0,https://www.nbcnews.com/news/world/israel-gaza-hamas-war-cease-fire-talks-us-breakthrough-rcna160368
how the slip silk eye mask helps me fall asleep and stay asleep,NBC,0,https://www.nbcnews.com/select/shopping/slip-silk-sleep-mask-ncna1260550
regional rivals iran and saudi arabia agree to restore their ties after years of tensions,NBC,0,https://www.nbcnews.com/news/world/iran-saudi-arabia-agree-restore-diplomatic-relations-china-rcna74314
"9 best dog dental chews and treats, according to veterinarians",NBC,0,https://www.nbcnews.com/select/shopping/best-dog-dental-chews-ncna1299919
the democrats who could be kamala harris' running mate,NBC,0,https://www.nbcnews.com/politics/2024-election/kamala-harris-running-mates-democratic-presidential-ticket-rcna162848
trump's name will appear on coronavirus relief checks,NBC,0,https://www.nbcnews.com/politics/donald-trump/trump-s-name-will-appear-coronavirus-relief-checks-n1184026
project 2025 winding down policy work following criticism from trump,NBC,0,https://www.nbcnews.com/politics/donald-trump/project-2025-winding-policy-work-months-criticism-trump-rcna164357
"7 best facial cleansing brushes and how to shop for one, according to experts",NBC,0,https://www.nbcnews.com/select/shopping/best-facial-cleansing-brush-ncna1235250
"earthquake hits puerto rico, island jolted by 5.8 magnitude quake",NBC,0,https://www.nbcnews.com/news/us-news/earthquake-hits-puerto-rico-island-jolted-5-7-magnitude-quake-n1111046
taylor swift draws ire of conservatives after chiefs win afc championship,NBC,0,https://www.nbcnews.com/pop-culture/taylor-swift-draws-ire-conservatives-chiefs-win-afc-championship-rcna136185
biden presses allies for ukraine aid to beat back russian invasion in u.n. speech,NBC,0,https://www.nbcnews.com/politics/joe-biden/biden-press-ukraine-aid-beat-back-russian-invasion-speech-un-rcna105713
minnesota senate primary results 2024,NBC,0,https://www.nbcnews.com/politics/2024-primary-elections/minnesota-senate-results
china sanctions 5 u.s. defense companies over taiwan arms sales,NBC,0,https://www.nbcnews.com/news/world/china-sanctions-5-us-defense-companies-taiwan-arms-sales-rcna132694
jill biden to honor her husband at convention monday — an appearance that once was going to be much different,NBC,0,https://www.nbcnews.com/politics/2024-election/jill-biden-honor-husband-convention-monday-appearance-was-going-much-d-rcna166732
harris calls trump’s tariff proposals a ‘sales tax on the american people’,NBC,0,https://www.nbcnews.com/politics/2024-election/harris-calls-trumps-tariff-proposals-sales-tax-american-people-rcna172627
north korea’s kim jong un arrives in russia for possible arms talks with putin,NBC,0,https://www.nbcnews.com/news/world/north-korea-kim-jong-un-russia-vladimir-putin-ukraine-rcna104563
sen. bernie sanders opposes giving israel $10 billion in aid,NBC,0,https://www.nbcnews.com/politics/congress/sen-bernie-sanders-opposes-giving-israel-10-billion-aid-rcna128102
biden's student loan forgiveness plan can take effect after judge lets restraining order expire,NBC,0,https://www.nbcnews.com/politics/white-house/bidens-student-loan-forgiveness-plan-can-take-effect-judge-lets-restra-rcna173837
"the best travel backpacks, tested by experts",NBC,0,https://www.nbcnews.com/select/shopping/best-carry-travel-backpacks-ncna1267028
netanyahu’s postwar plan for gaza reflects difficult balancing act,NBC,0,https://www.nbcnews.com/news/world/netanyahus-postwar-plan-gaza-reflects-difficult-balancing-act-experts-rcna140222
"coronavirus isolation raises concerns for domestic violence survivors, experts say",NBC,0,https://www.nbcnews.com/news/us-news/coronavirus-isolation-raises-concerns-domestic-violence-survivors-experts-say-n1165316
iowa gov. kim reynolds signs a 6-week abortion ban at conservative summit,NBC,0,https://www.nbcnews.com/politics/2024-election/iowa-gov-kim-reynolds-signs-6-week-abortion-ban-conservative-summit-rcna93901
"rnc votes to censure cheney, kinzinger for investigating capitol riot",NBC,0,https://www.nbcnews.com/politics/rnc-votes-censure-cheney-kinzinger-investigating-capitol-riot-rcna14943
supreme court kills biden student loan relief plan,NBC,0,https://www.nbcnews.com/politics/supreme-court/supreme-court-rule-bidens-student-loan-forgiveness-plan-friday-rcna76874
'this is my home': israel's kibbutz communities look to rebuild after devastation of hamas attack,NBC,0,https://www.nbcnews.com/news/world/israel-hamas-war-gaza-border-kibbutz-massacre-rebuild-rcna121593
what is consciousness? chatgpt and advanced ai might redefine our answer,NBC,0,https://www.nbcnews.com/tech/tech-news/chatgpt-ai-consciousness-rcna71777
hostage taken from music festival during hamas attack returns to the dance floor to celebrate life,NBC,0,https://www.nbcnews.com/news/world/noa-argamani-israeli-celebrates-life-rcna168035
humanitarian crisis grips gaza,NBC,0,https://www.nbcnews.com/news/world/humanitarian-crisis-grips-gaza-rcna120467
'bring them home now': pressure mounts on netanyahu to prioritize israeli hostages,NBC,0,https://www.nbcnews.com/news/world/pressure-netanyahu-israeli-hostages-rcna122945
large police presence in cuban capital day after thousands protest,NBC,0,https://www.nbcnews.com/news/latino/cuban-president-defiant-blames-embargo-after-massive-protests-n1273716
dnc uses final leg of taylor swift's eras tour to energize young voters,NBC,0,https://www.nbcnews.com/tech/taylor-swifts-eras-tour-miami-dnc-youth-voter-campaign-rcna176005
14 best amazon fitness accessories that will maximize your workouts,NBC,0,https://www.nbcnews.com/select/shopping/best-amazon-fitness-products-ncna1305002
most people think the u.s. crime rate is rising. they're wrong.,NBC,0,https://www.nbcnews.com/news/us-news/people-think-crime-rate-up-actually-down-rcna129585
election 2024: harris and walz kick off bus tour in georgia; vance hits pennsylvania and wisconsin,NBC,0,https://www.nbcnews.com/politics/2024-election/live-blog/trump-harris-presidential-election-live-updates-rcna168470
key trump allies charged in fake electors scheme in wisconsin,NBC,0,https://www.nbcnews.com/politics/2024-election/key-trump-allies-charged-fake-electors-scheme-wisconsin-rcna155395
"iran enriching uranium to near weapons-grade levels, nuclear watchdog warns",NBC,0,https://www.nbcnews.com/news/world/iran-enriching-uranium-weapons-grade-nuclear-iaea-rcna72753
a historically black community grapples with lasting impacts after baltimore bridge collapse,NBC,0,https://www.nbcnews.com/news/nbcblk/historically-black-community-grapples-lasting-impacts-baltimore-bridge-rcna176143
netanyahu vows war as attacks kill hundreds,NBC,0,https://www.nbcnews.com/news/world/live-blog/live-updates-hamas-israel-gaza-attack-rockets-gunmen-palestinian-rcna119316
peloton recalls 2.2 million exercise bikes over safety hazard,NBC,0,https://www.nbcnews.com/business/consumer/peloton-recalls-22-million-exercise-bikes-safety-hazard-rcna83932
harris campaign seizes on suburban women as a key part of its north carolina strategy,NBC,0,https://www.nbcnews.com/politics/2024-election/kamala-harris-campaign-suburban-women-north-carolina-strategy-rcna171904
"trump blasts covid relief bill just passed by congress, demands changes",NBC,0,https://www.nbcnews.com/politics/congress/congress-vote-second-covid-19-relief-package-n1251966
she's 31 and has stage 4 kidney cancer. how she still got a great new job.,NBC,0,https://www.nbcnews.com/health/health-news/stage-4-kidney-cancer-diagnosis-didnt-stop-young-woman-getting-great-n-rcna31523
glenn youngkin united virginia republicans around a 15-week abortion ban. some have pushed to go further.,NBC,0,https://www.nbcnews.com/politics/elections/glenn-youngkin-united-virginia-republicans-15-week-abortion-ban-pushed-rcna119199
death and heartbreak at every turn in kibbutz near gaza that was ambushed by hamas,NBC,0,https://www.nbcnews.com/news/world/death-heartbreak-every-turn-kibbutz-gaza-was-ambushed-hamas-rcna119975
'five alarm fire': supreme court immunity ruling raises fears about future lawless presidents,NBC,0,https://www.nbcnews.com/politics/supreme-court/supreme-court-immunity-ruling-raises-fears-future-lawless-presidents-rcna159827
is your device waterproof? here’s what ip ratings really mean,NBC,0,https://www.nbcnews.com/select/shopping/what-are-ip-ratings-rcna99835
four people plead guilty in north carolina ballot probe of 2016 and 2018 elections,NBC,0,https://www.nbcnews.com/politics/elections/four-people-plead-guilty-north-carolina-ballot-probe-2016-2018-electio-rcna49534
women banned from universities in afghanistan by the taliban,NBC,0,https://www.nbcnews.com/news/world/women-banned-universities-afghanistan-taliban-rcna62612
the 50+ best sales to shop during walmart holiday deals,NBC,0,https://www.nbcnews.com/select/shopping/walmart-deals-october-2024-rcna173935
"anti-asian hate crimes increased 339 percent nationwide last year, report says",NBC,0,https://www.nbcnews.com/news/asian-america/anti-asian-hate-crimes-increased-339-percent-nationwide-last-year-repo-rcna14282
'the laramie project' stages a special reading on the 25th anniversary of matthew shepard murder,NBC,0,https://www.nbcnews.com/feature/nbc-out/laramie-project-stages-special-reading-matthew-shepard-murder-annivers-rcna119957
"the most popular gifts this season, according to google",NBC,0,https://www.nbcnews.com/select/shopping/google-shopping-holiday-100-2021-ncna1283647
"cuba's president, while blasting u.s. embargo, takes some blame amid protests",NBC,0,https://www.nbcnews.com/news/latino/cubas-president-blasting-us-embargo-takes-blame-protests-rcna1429
"with smirks and head shakes, harris uses the split-screen format to provoke trump",NBC,0,https://www.nbcnews.com/politics/2024-election/trump-glares-angrily-ahead-harris-stares-tense-debate-rcna170538
clean water becomes an increasingly scarce resource in gaza amid israeli offensive,NBC,0,https://www.nbcnews.com/news/world/israel-hamas-war-gaza-water-scarce-dehydration-warnings-unrwa-rcna162257
jan. 6 rioter who brought two guns to capitol sentenced to five years in prison,NBC,0,https://www.nbcnews.com/politics/justice-department/jan-6-rioter-brought-two-guns-capitol-sentenced-five-years-prison-rcna53454
"trump and putin have talked as many as 7 times since 2021, new book claims",NBC,0,https://www.nbcnews.com/politics/donald-trump/trump-putin-talked-many-7-2021-new-book-claims-rcna174528
judge questions doj's handling of a jan. 6 rioter who 'scuffled' with an officer who died by suicide,NBC,0,https://www.nbcnews.com/politics/justice-department/judge-questions-dojs-handling-jan-6-rioter-scuffled-officer-died-suici-rcna82979
"climate change made u.k. heat wave hotter and more likely, study finds",NBC,0,https://www.nbcnews.com/news/world/climate-change-made-uk-heat-wave-hotter-likely-study-finds-rcna40680
gop recruits poll monitors from suburban areas to monitor the vote in democratic cities,NBC,0,https://www.nbcnews.com/politics/2024-election/gop-poll-monitors-suburbs-democratic-cities-rcna159059
"influencers and popular podcasts fuel election disinformation among black voters, report shows",NBC,0,https://www.nbcnews.com/news/nbcblk/black-americans-disinformation-election-social-media-rcna157096
"jan. 6 panel issues subpoenas to trump's 'alternate electors,' former spokesman",NBC,0,https://www.nbcnews.com/politics/donald-trump/jan-6-committee-issues-subpoenas-trump-s-alternate-electors-n1288180
"the absolute best training shoes for weightlifting, hiit and more, tested and reviewed",NBC,0,https://www.nbcnews.com/select/shopping/best-training-workout-shoes-rcna132300
"long before helene, iv fluid shortages plagued hospitals",NBC,0,https://www.nbcnews.com/health/health-news/long-helene-iv-fluid-shortages-plagued-hospitals-rcna175563
jan. 6 panel reveals gop lawmakers sought trump pardons after capitol attack,NBC,0,https://www.nbcnews.com/politics/congress/jan-6-panel-names-republican-lawmakers-sought-pardons-trump-rcna35090
israel launches airstrikes in gaza after deadly west bank raid sparked rocket fire,NBC,0,https://www.nbcnews.com/news/world/israel-airstrikes-gaza-rockets-deadly-west-bank-raid-nablus-rcna71917
battle of the billionaires: harris deploys mark cuban as elon musk stumps for trump,NBC,0,https://www.nbcnews.com/politics/2024-election/harris-deploys-mark-cuban-elon-musk-stumps-trump-rcna175930
explainer: how did the latest israeli-palestinian crisis emerge?,NBC,0,https://www.nbcnews.com/news/world/explainer-how-did-latest-israeli-palestinian-crisis-emerge-n1267399
"analysis: as war rages, some in lebanon see opportunity in a weakened hezbollah",NBC,0,https://www.nbcnews.com/news/world/israel-hezbollah-war-nasrallah-airstrikes-hamas-gaza-assassinations-rcna173851
trump won't golf until after the election,NBC,0,https://www.nbcnews.com/politics/2024-election/trump-golf-election-rcna174834
"capitol riot defendant planned to kill fbi agents who investigated him, unsealed filing alleges",NBC,0,https://www.nbcnews.com/politics/politics-news/capitol-riot-defendant-planned-kill-fbi-agents-investigated-unsealed-f-rcna62214
"in the ruins of gaza, children are starving to death and there's no cease-fire in sight",NBC,0,https://www.nbcnews.com/news/world/israel-hamas-war-children-starving-famine-warning-death-destruction-rcna141813
"how 3 israeli hostages tried to save themselves, only to be killed by their own military",NBC,0,https://www.nbcnews.com/news/3-israeli-hostages-tried-only-killed-military-rcna130912
hungryroot is the perfect meal delivery service for my pescatarian diet,NBC,0,https://www.nbcnews.com/select/shopping/hungryroot-meal-delivery-service-ncna1296414
"how to choose the right type of salt when cooking at home, according to chefs",NBC,0,https://www.nbcnews.com/select/shopping/best-salt-for-cooking-baking-rcna138094
"most purchased cleaning, tech, fitness and kitchen products",NBC,0,https://www.nbcnews.com/select/shopping/most-purchased-uv-light-sanitizing-tech-products-march-ncna1176011
victoria's secret fashion show return: what to expect,NBC,0,https://www.nbcnews.com/pop-culture/victorias-secret-fashion-show-what-expect-controversies-hiatus-rcna175325
"best mouse 2020: 5 best mice for gaming, working and more",NBC,0,https://www.nbcnews.com/select/shopping/best-mouse-gaming-work-ncna1250426
what does the iran-saudi arabia truce mean for washington’s standing on the global stage?,NBC,0,https://www.nbcnews.com/news/world/iran-saudi-arabia-truce-washington-standing-rcna74402
